bowler,date,wickets,rolling_avg_wickets
Jp Duminy,2014-05-15,0,0.0
Jp Duminy,2014-05-15,1,0.2
Jp Duminy,2014-05-15,1,0.4
Jp Duminy,2014-05-15,2,0.8
Jp Duminy,2014-05-15,2,1.2
Jp Duminy,2014-05-15,2,1.6
Jp Duminy,2014-05-15,2,1.8
Jp Duminy,2014-05-15,2,2.0
Jp Duminy,2014-05-15,2,2.0
Jp Duminy,2014-05-15,2,2.0
Jp Duminy,2014-05-15,2,2.0
Jp Duminy,2014-05-15,2,2.0
Jp Duminy,2014-05-15,2,2.0
Jp Duminy,2014-05-15,2,2.0
Jp Duminy,2014-05-15,2,2.0
Jp Duminy,2014-05-23,0,1.6
Jp Duminy,2014-05-23,0,1.2
Jp Duminy,2014-05-23,0,0.8
Jp Duminy,2014-05-23,0,0.4
Jp Duminy,2014-05-23,0,0.0
Jp Duminy,2014-05-23,0,0.0
Jp Duminy,2014-05-23,1,0.2
Jp Duminy,2014-05-23,1,0.4
Jp Duminy,2014-05-23,1,0.6
Jp Duminy,2014-05-23,1,0.8
Jp Duminy,2014-05-23,1,1.0
Jp Duminy,2014-05-23,1,1.0
Jp Duminy,2014-05-23,1,1.0
Jp Duminy,2014-05-23,1,1.0
Jp Duminy,2014-05-23,1,1.0
Jp Duminy,2014-05-23,1,1.0
Jp Duminy,2014-05-23,1,1.0
Jp Duminy,2014-05-23,1,1.0
Jp Duminy,2014-05-23,2,1.2
Jp Duminy,2014-05-23,2,1.4
Jp Duminy,2014-05-23,2,1.6
Jp Duminy,2014-05-23,2,1.8
Jp Duminy,2014-05-23,2,2.0
Jp Duminy,2014-05-23,2,2.0
Jp Duminy,2015-04-09,3,2.2
Jp Duminy,2015-04-09,3,2.4
Jp Duminy,2015-04-09,3,2.6
Jp Duminy,2015-04-09,3,2.8
Jp Duminy,2015-04-09,3,3.0
Jp Duminy,2015-04-09,3,3.0
Jp Duminy,2015-04-09,3,3.0
Jp Duminy,2015-04-09,3,3.0
Jp Duminy,2015-04-09,4,3.2
Jp Duminy,2015-04-09,4,3.4
Jp Duminy,2015-04-09,4,3.6
Jp Duminy,2015-04-09,4,3.8
Jp Duminy,2015-04-09,4,4.0
Jp Duminy,2015-04-15,2,3.6
Jp Duminy,2015-04-15,2,3.2
Jp Duminy,2015-04-15,2,2.8
Jp Duminy,2015-04-15,2,2.4
Jp Duminy,2015-04-15,2,2.0
Jp Duminy,2015-04-15,2,2.0
Jp Duminy,2015-04-15,3,2.2
Jp Duminy,2015-04-15,4,2.6
Jp Duminy,2015-04-15,4,3.0
Jp Duminy,2015-04-15,4,3.4
Jp Duminy,2015-04-15,4,3.8
Jp Duminy,2015-04-15,4,4.0
Jp Duminy,2015-04-15,4,4.0
Jp Duminy,2015-04-15,5,4.2
Jp Duminy,2015-05-01,2,3.8
Jp Duminy,2015-05-01,2,3.4
Jp Duminy,2015-05-01,2,3.0
Jp Duminy,2015-05-01,2,2.6
Jp Duminy,2015-05-01,2,2.0
Jp Duminy,2015-05-01,2,2.0
Jp Duminy,2015-05-01,4,2.4
Jp Duminy,2015-05-01,4,2.8
Jp Duminy,2015-05-01,4,3.2
Jp Duminy,2015-05-01,4,3.6
Jp Duminy,2015-05-01,4,4.0
Jp Duminy,2015-05-01,4,4.0
Jp Duminy,2015-05-01,5,4.2
Jp Duminy,2015-05-01,5,4.4
Jp Duminy,2015-05-01,5,4.6
Jp Duminy,2015-05-01,5,4.8
Jp Duminy,2015-05-01,5,5.0
Jp Duminy,2015-05-01,5,5.0
Jp Duminy,2015-05-01,6,5.2
Jp Duminy,2015-05-01,6,5.4
Jp Duminy,2015-05-01,6,5.6
Jp Duminy,2015-05-01,6,5.8
Jp Duminy,2015-05-01,6,6.0
Jp Duminy,2015-05-01,6,6.0
Jp Duminy,2015-05-07,0,4.8
Jp Duminy,2015-05-07,0,3.6
Jp Duminy,2015-05-07,0,2.4
Jp Duminy,2015-05-07,0,1.2
Jp Duminy,2015-05-07,0,0.0
Jp Duminy,2015-05-07,0,0.0
Jp Duminy,2015-05-09,2,0.4
Jp Duminy,2015-05-09,2,0.8
Jp Duminy,2015-05-09,2,1.2
Jp Duminy,2015-05-09,2,1.6
Jp Duminy,2015-05-09,2,2.0
Jp Duminy,2015-05-09,2,2.0
Jp Duminy,2015-05-09,4,2.4
Jp Duminy,2015-05-09,4,2.8
Jp Duminy,2015-05-09,4,3.2
Jp Duminy,2015-05-09,4,3.6
Jp Duminy,2015-05-09,4,4.0
Jp Duminy,2015-05-09,4,4.0
Jp Duminy,2015-05-09,4,4.0
Jp Duminy,2016-04-27,3,3.8
Jp Duminy,2016-04-27,3,3.6
Jp Duminy,2016-04-27,4,3.6
Jp Duminy,2016-04-27,4,3.6
Jp Duminy,2016-04-27,4,3.6
Jp Duminy,2016-04-27,4,3.8
Jp Duminy,2016-05-03,3,3.8
Jp Duminy,2016-05-03,3,3.6
Jp Duminy,2016-05-03,3,3.4
Jp Duminy,2016-05-03,3,3.2
Jp Duminy,2016-05-03,3,3.0
Jp Duminy,2016-05-03,3,3.0
Jp Duminy,2016-05-03,4,3.2
Jp Duminy,2016-05-03,4,3.4
Jp Duminy,2016-05-03,4,3.6
Jp Duminy,2016-05-03,4,3.8
Jp Duminy,2016-05-03,4,4.0
Jp Duminy,2016-05-03,4,4.0
Jp Duminy,2016-05-12,0,3.2
Jp Duminy,2016-05-12,0,2.4
Jp Duminy,2016-05-12,0,1.6
Jp Duminy,2016-05-12,0,0.8
Jp Duminy,2016-05-12,0,0.0
Jp Duminy,2016-05-12,0,0.0
Jp Duminy,2016-05-12,1,0.2
Jp Duminy,2016-05-12,1,0.4
Jp Duminy,2016-05-12,1,0.6
Jp Duminy,2016-05-12,1,0.8
Jp Duminy,2016-05-12,1,1.0
Jp Duminy,2016-05-12,1,1.0
Jp Duminy,2016-05-12,1,1.0
Jp Duminy,2016-05-20,3,1.4
Jp Duminy,2016-05-20,3,1.8
Jp Duminy,2016-05-20,4,2.4
Jp Duminy,2016-05-20,4,3.0
Jp Duminy,2016-05-20,4,3.6
Jp Duminy,2016-05-20,4,3.8
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,0,0.0
Jp Faulkner,2012-04-06,2,0.4
Jp Faulkner,2012-04-06,3,1.0
Jp Faulkner,2012-04-06,3,1.6
Jp Faulkner,2012-04-06,3,2.2
Jp Faulkner,2012-04-06,3,2.8
Jp Faulkner,2012-04-06,3,3.0
Jp Faulkner,2012-04-06,3,3.0
Jp Faulkner,2012-04-06,3,3.0
Jp Faulkner,2012-04-06,4,3.2
Jp Faulkner,2012-04-06,4,3.4
Jp Faulkner,2012-04-06,4,3.6
Jp Faulkner,2012-04-06,4,3.8
Jp Faulkner,2012-04-08,0,3.2
Jp Faulkner,2012-04-08,0,2.4
Jp Faulkner,2012-04-08,0,1.6
Jp Faulkner,2012-04-08,0,0.8
Jp Faulkner,2012-04-08,0,0.0
Jp Faulkner,2012-04-08,0,0.0
Jp Faulkner,2012-04-08,2,0.4
Jp Faulkner,2012-04-08,2,0.8
Jp Faulkner,2012-04-08,2,1.2
Jp Faulkner,2012-04-08,2,1.6
Jp Faulkner,2012-04-08,2,2.0
Jp Faulkner,2012-04-08,2,2.0
Jp Faulkner,2012-04-08,4,2.4
Jp Faulkner,2012-04-08,4,2.8
Jp Faulkner,2012-04-08,4,3.2
Jp Faulkner,2012-04-08,4,3.6
Jp Faulkner,2012-04-08,4,4.0
Jp Faulkner,2012-04-08,4,4.0
Jp Faulkner,2012-04-08,5,4.2
Jp Faulkner,2012-04-08,5,4.4
Jp Faulkner,2012-04-08,5,4.6
Jp Faulkner,2012-04-08,6,5.0
Jp Faulkner,2012-04-08,6,5.4
Jp Faulkner,2012-04-08,6,5.6
Jp Faulkner,2013-04-14,3,5.2
Jp Faulkner,2013-04-14,3,4.8
Jp Faulkner,2013-04-14,3,4.2
Jp Faulkner,2013-04-14,3,3.6
Jp Faulkner,2013-04-14,3,3.0
Jp Faulkner,2013-04-14,3,3.0
Jp Faulkner,2013-04-14,4,3.2
Jp Faulkner,2013-04-14,4,3.4
Jp Faulkner,2013-04-14,4,3.6
Jp Faulkner,2013-04-14,5,4.0
Jp Faulkner,2013-04-14,5,4.4
Jp Faulkner,2013-04-14,5,4.6
Jp Faulkner,2013-04-14,7,5.2
Jp Faulkner,2013-04-14,7,5.8
Jp Faulkner,2013-04-14,7,6.2
Jp Faulkner,2013-04-14,7,6.6
Jp Faulkner,2013-04-14,7,7.0
Jp Faulkner,2013-04-14,7,7.0
Jp Faulkner,2013-04-14,8,7.2
Jp Faulkner,2013-04-14,8,7.4
Jp Faulkner,2013-04-14,8,7.6
Jp Faulkner,2013-04-14,9,8.0
Jp Faulkner,2013-04-14,10,8.6
Jp Faulkner,2013-04-27,1,7.2
Jp Faulkner,2013-04-27,1,5.8
Jp Faulkner,2013-04-27,1,4.4
Jp Faulkner,2013-04-27,2,3.0
Jp Faulkner,2013-04-27,2,1.4
Jp Faulkner,2013-04-27,3,1.8
Jp Faulkner,2013-04-27,3,2.2
Jp Faulkner,2013-04-27,3,2.6
Jp Faulkner,2013-04-27,3,2.8
Jp Faulkner,2013-04-27,4,3.2
Jp Faulkner,2013-04-27,4,3.4
Jp Faulkner,2013-04-27,4,3.6
Jp Faulkner,2013-04-27,7,4.4
Jp Faulkner,2013-04-27,7,5.2
Jp Faulkner,2013-04-27,7,5.8
Jp Faulkner,2013-04-27,7,6.4
Jp Faulkner,2013-04-27,7,7.0
Jp Faulkner,2013-04-27,7,7.0
Jp Faulkner,2013-04-27,8,7.2
Jp Faulkner,2013-04-27,8,7.4
Jp Faulkner,2013-04-27,8,7.6
Jp Faulkner,2013-04-27,8,7.8
Jp Faulkner,2013-04-27,8,8.0
Jp Faulkner,2013-04-27,9,8.2
Jp Faulkner,2013-04-29,0,6.6
Jp Faulkner,2013-04-29,0,5.0
Jp Faulkner,2013-04-29,0,3.4
Jp Faulkner,2013-04-29,0,1.8
Jp Faulkner,2013-04-29,0,0.0
Jp Faulkner,2013-04-29,0,0.0
Jp Faulkner,2013-04-29,0,0.0
Jp Faulkner,2013-04-29,1,0.2
Jp Faulkner,2013-04-29,1,0.4
Jp Faulkner,2013-04-29,1,0.6
Jp Faulkner,2013-04-29,1,0.8
Jp Faulkner,2013-04-29,1,1.0
Jp Faulkner,2013-04-29,1,1.0
Jp Faulkner,2013-04-29,1,1.0
Jp Faulkner,2013-04-29,4,1.6
Jp Faulkner,2013-04-29,4,2.2
Jp Faulkner,2013-04-29,4,2.8
Jp Faulkner,2013-04-29,4,3.4
Jp Faulkner,2013-04-29,4,4.0
Jp Faulkner,2013-04-29,4,4.0
Jp Faulkner,2013-04-29,4,4.0
Jp Faulkner,2013-04-29,6,4.4
Jp Faulkner,2013-04-29,6,4.8
Jp Faulkner,2013-04-29,6,5.2
Jp Faulkner,2013-04-29,6,5.6
Jp Faulkner,2013-04-29,6,6.0
Jp Faulkner,2013-04-29,6,6.0
Jp Faulkner,2013-05-05,0,4.8
Jp Faulkner,2013-05-05,0,3.6
Jp Faulkner,2013-05-05,0,2.4
Jp Faulkner,2013-05-05,0,1.2
Jp Faulkner,2013-05-05,0,0.0
Jp Faulkner,2013-05-05,0,0.0
Jp Faulkner,2013-05-05,0,0.0
Jp Faulkner,2013-05-05,0,0.0
Jp Faulkner,2013-05-05,0,0.0
Jp Faulkner,2013-05-05,0,0.0
Jp Faulkner,2013-05-05,0,0.0
Jp Faulkner,2013-05-05,0,0.0
Jp Faulkner,2013-05-05,0,0.0
Jp Faulkner,2013-05-05,2,0.4
Jp Faulkner,2013-05-05,3,1.0
Jp Faulkner,2013-05-05,3,1.6
Jp Faulkner,2013-05-05,3,2.2
Jp Faulkner,2013-05-05,3,2.8
Jp Faulkner,2013-05-05,3,3.0
Jp Faulkner,2013-05-05,3,3.0
Jp Faulkner,2013-05-05,3,3.0
Jp Faulkner,2013-05-05,3,3.0
Jp Faulkner,2013-05-05,3,3.0
Jp Faulkner,2013-05-05,4,3.2
Jp Faulkner,2013-05-05,4,3.4
Jp Faulkner,2013-05-05,4,3.6
Jp Faulkner,2013-05-07,0,3.0
Jp Faulkner,2013-05-07,0,2.4
Jp Faulkner,2013-05-07,0,1.6
Jp Faulkner,2013-05-07,1,1.0
Jp Faulkner,2013-05-07,1,0.4
Jp Faulkner,2013-05-07,1,0.6
Jp Faulkner,2013-05-07,2,1.0
Jp Faulkner,2013-05-07,2,1.4
Jp Faulkner,2013-05-07,2,1.6
Jp Faulkner,2013-05-07,2,1.8
Jp Faulkner,2013-05-07,2,2.0
Jp Faulkner,2013-05-07,2,2.0
Jp Faulkner,2013-05-07,4,2.4
Jp Faulkner,2013-05-07,4,2.8
Jp Faulkner,2013-05-07,4,3.2
Jp Faulkner,2013-05-07,4,3.6
Jp Faulkner,2013-05-07,4,4.0
Jp Faulkner,2013-05-07,4,4.0
Jp Faulkner,2013-05-07,4,4.0
Jp Faulkner,2013-05-07,4,4.0
Jp Faulkner,2013-05-07,4,4.0
Jp Faulkner,2013-05-07,4,4.0
Jp Faulkner,2013-05-07,4,4.0
Jp Faulkner,2013-05-07,4,4.0
Jp Faulkner,2013-05-07,4,4.0
Jp Faulkner,2013-05-09,1,3.4
Jp Faulkner,2013-05-09,1,2.8
Jp Faulkner,2013-05-09,1,2.2
Jp Faulkner,2013-05-09,1,1.6
Jp Faulkner,2013-05-09,1,1.0
Jp Faulkner,2013-05-09,1,1.0
Jp Faulkner,2013-05-09,1,1.0
Jp Faulkner,2013-05-09,1,1.0
Jp Faulkner,2013-05-09,1,1.0
Jp Faulkner,2013-05-09,1,1.0
Jp Faulkner,2013-05-09,1,1.0
Jp Faulkner,2013-05-09,1,1.0
Jp Faulkner,2013-05-09,3,1.4
Jp Faulkner,2013-05-09,3,1.8
Jp Faulkner,2013-05-09,3,2.2
Jp Faulkner,2013-05-09,3,2.6
Jp Faulkner,2013-05-09,3,3.0
Jp Faulkner,2013-05-09,3,3.0
Jp Faulkner,2013-05-09,5,3.4
Jp Faulkner,2013-05-09,5,3.8
Jp Faulkner,2013-05-09,5,4.2
Jp Faulkner,2013-05-09,5,4.6
Jp Faulkner,2013-05-09,6,5.2
Jp Faulkner,2013-05-09,6,5.4
Jp Faulkner,2013-05-09,6,5.6
Jp Faulkner,2013-05-12,0,4.6
Jp Faulkner,2013-05-12,0,3.6
Jp Faulkner,2013-05-12,0,2.4
Jp Faulkner,2013-05-12,0,1.2
Jp Faulkner,2013-05-12,0,0.0
Jp Faulkner,2013-05-12,0,0.0
Jp Faulkner,2013-05-12,0,0.0
Jp Faulkner,2013-05-12,0,0.0
Jp Faulkner,2013-05-12,0,0.0
Jp Faulkner,2013-05-12,0,0.0
Jp Faulkner,2013-05-12,0,0.0
Jp Faulkner,2013-05-12,0,0.0
Jp Faulkner,2013-05-12,3,0.6
Jp Faulkner,2013-05-12,3,1.2
Jp Faulkner,2013-05-12,3,1.8
Jp Faulkner,2013-05-12,3,2.4
Jp Faulkner,2013-05-12,3,3.0
Jp Faulkner,2013-05-12,3,3.0
Jp Faulkner,2013-05-12,4,3.2
Jp Faulkner,2013-05-12,4,3.4
Jp Faulkner,2013-05-12,4,3.6
Jp Faulkner,2013-05-12,4,3.8
Jp Faulkner,2013-05-12,4,4.0
Jp Faulkner,2013-05-12,4,4.0
Jp Faulkner,2013-05-15,0,3.2
Jp Faulkner,2013-05-15,0,2.4
Jp Faulkner,2013-05-15,0,1.6
Jp Faulkner,2013-05-15,0,0.8
Jp Faulkner,2013-05-15,0,0.0
Jp Faulkner,2013-05-15,0,0.0
Jp Faulkner,2013-05-15,1,0.2
Jp Faulkner,2013-05-15,1,0.4
Jp Faulkner,2013-05-15,1,0.6
Jp Faulkner,2013-05-15,1,0.8
Jp Faulkner,2013-05-15,1,1.0
Jp Faulkner,2013-05-15,1,1.0
Jp Faulkner,2013-05-15,3,1.4
Jp Faulkner,2013-05-15,3,1.8
Jp Faulkner,2013-05-15,3,2.2
Jp Faulkner,2013-05-15,3,2.6
Jp Faulkner,2013-05-15,3,3.0
Jp Faulkner,2013-05-15,4,3.2
Jp Faulkner,2013-05-15,4,3.4
Jp Faulkner,2013-05-15,6,4.0
Jp Faulkner,2013-05-15,6,4.6
Jp Faulkner,2013-05-15,7,5.4
Jp Faulkner,2013-05-15,7,6.0
Jp Faulkner,2013-05-15,7,6.6
Jp Faulkner,2013-05-15,8,7.0
Jp Faulkner,2013-05-17,1,6.0
Jp Faulkner,2013-05-17,1,4.8
Jp Faulkner,2013-05-17,1,3.6
Jp Faulkner,2013-05-17,1,2.4
Jp Faulkner,2013-05-17,1,1.0
Jp Faulkner,2013-05-17,2,1.2
Jp Faulkner,2013-05-17,3,1.6
Jp Faulkner,2013-05-17,3,2.0
Jp Faulkner,2013-05-17,3,2.4
Jp Faulkner,2013-05-17,3,2.8
Jp Faulkner,2013-05-17,3,3.0
Jp Faulkner,2013-05-17,3,3.0
Jp Faulkner,2013-05-17,3,3.0
Jp Faulkner,2013-05-17,4,3.2
Jp Faulkner,2013-05-17,5,3.6
Jp Faulkner,2013-05-17,5,4.0
Jp Faulkner,2013-05-17,5,4.4
Jp Faulkner,2013-05-17,5,4.8
Jp Faulkner,2013-05-17,5,5.0
Jp Faulkner,2013-05-17,5,5.0
Jp Faulkner,2013-05-17,5,5.0
Jp Faulkner,2013-05-17,6,5.2
Jp Faulkner,2013-05-17,6,5.4
Jp Faulkner,2013-05-17,6,5.6
Jp Faulkner,2013-05-17,6,5.8
Jp Faulkner,2013-05-17,7,6.2
Jp Faulkner,2013-05-22,1,5.2
Jp Faulkner,2013-05-22,1,4.2
Jp Faulkner,2013-05-22,1,3.2
Jp Faulkner,2013-05-22,1,2.2
Jp Faulkner,2013-05-22,1,1.0
Jp Faulkner,2013-05-22,1,1.0
Jp Faulkner,2013-05-22,2,1.2
Jp Faulkner,2013-05-22,2,1.4
Jp Faulkner,2013-05-22,2,1.6
Jp Faulkner,2013-05-22,2,1.8
Jp Faulkner,2013-05-22,2,2.0
Jp Faulkner,2013-05-22,2,2.0
Jp Faulkner,2013-05-22,3,2.2
Jp Faulkner,2013-05-22,3,2.4
Jp Faulkner,2013-05-22,3,2.6
Jp Faulkner,2013-05-22,4,3.0
Jp Faulkner,2013-05-22,4,3.4
Jp Faulkner,2013-05-22,4,3.6
Jp Faulkner,2013-05-22,4,3.8
Jp Faulkner,2013-05-22,6,4.4
Jp Faulkner,2013-05-22,6,4.8
Jp Faulkner,2013-05-22,7,5.4
Jp Faulkner,2013-05-22,7,6.0
Jp Faulkner,2013-05-22,7,6.6
Jp Faulkner,2013-05-22,7,6.8
Jp Faulkner,2014-04-18,1,5.8
Jp Faulkner,2014-04-18,1,4.6
Jp Faulkner,2014-04-18,1,3.4
Jp Faulkner,2014-04-18,1,2.2
Jp Faulkner,2014-04-18,1,1.0
Jp Faulkner,2014-04-18,1,1.0
Jp Faulkner,2014-04-18,1,1.0
Jp Faulkner,2014-04-18,1,1.0
Jp Faulkner,2014-04-18,1,1.0
Jp Faulkner,2014-04-18,1,1.0
Jp Faulkner,2014-04-18,1,1.0
Jp Faulkner,2014-04-18,1,1.0
Jp Faulkner,2014-04-18,1,1.0
Jp Faulkner,2014-04-18,5,1.8
Jp Faulkner,2014-04-18,5,2.6
Jp Faulkner,2014-04-18,5,3.4
Jp Faulkner,2014-04-18,5,4.2
Jp Faulkner,2014-04-18,5,5.0
Jp Faulkner,2014-04-18,5,5.0
Jp Faulkner,2014-04-23,0,4.0
Jp Faulkner,2014-04-23,0,3.0
Jp Faulkner,2014-04-23,0,2.0
Jp Faulkner,2014-04-23,0,1.0
Jp Faulkner,2014-04-23,0,0.0
Jp Faulkner,2014-04-23,0,0.0
Jp Faulkner,2014-04-23,0,0.0
Jp Faulkner,2014-04-23,0,0.0
Jp Faulkner,2014-04-23,1,0.2
Jp Faulkner,2014-04-23,1,0.4
Jp Faulkner,2014-04-23,1,0.6
Jp Faulkner,2014-04-23,1,0.8
Jp Faulkner,2014-04-23,1,1.0
Jp Faulkner,2014-04-23,6,2.0
Jp Faulkner,2014-04-23,6,3.0
Jp Faulkner,2014-04-23,6,4.0
Jp Faulkner,2014-04-23,6,5.0
Jp Faulkner,2014-04-23,6,6.0
Jp Faulkner,2014-04-23,6,6.0
Jp Faulkner,2014-05-03,1,5.0
Jp Faulkner,2014-05-03,1,4.0
Jp Faulkner,2014-05-03,1,3.0
Jp Faulkner,2014-05-03,1,2.0
Jp Faulkner,2014-05-03,1,1.0
Jp Faulkner,2014-05-03,1,1.0
Jp Faulkner,2014-05-03,3,1.4
Jp Faulkner,2014-05-03,3,1.8
Jp Faulkner,2014-05-03,3,2.2
Jp Faulkner,2014-05-03,3,2.6
Jp Faulkner,2014-05-03,3,3.0
Jp Faulkner,2014-05-03,3,3.0
Jp Faulkner,2014-05-03,3,3.0
Jp Faulkner,2014-05-03,4,3.2
Jp Faulkner,2014-05-03,4,3.4
Jp Faulkner,2014-05-03,4,3.6
Jp Faulkner,2014-05-03,4,3.8
Jp Faulkner,2014-05-03,4,4.0
Jp Faulkner,2014-05-03,4,4.0
Jp Faulkner,2014-05-03,4,4.0
Jp Faulkner,2014-05-03,4,4.0
Jp Faulkner,2014-05-03,4,4.0
Jp Faulkner,2014-05-03,4,4.0
Jp Faulkner,2014-05-03,4,4.0
Jp Faulkner,2014-05-08,1,3.4
Jp Faulkner,2014-05-08,1,2.8
Jp Faulkner,2014-05-08,1,2.2
Jp Faulkner,2014-05-08,1,1.6
Jp Faulkner,2014-05-08,1,1.0
Jp Faulkner,2014-05-08,1,1.0
Jp Faulkner,2014-05-08,5,1.8
Jp Faulkner,2014-05-08,5,2.6
Jp Faulkner,2014-05-08,5,3.4
Jp Faulkner,2014-05-08,5,4.2
Jp Faulkner,2014-05-08,5,5.0
Jp Faulkner,2014-05-08,5,5.0
Jp Faulkner,2014-05-08,7,5.4
Jp Faulkner,2014-05-08,7,5.8
Jp Faulkner,2014-05-08,7,6.2
Jp Faulkner,2014-05-08,7,6.6
Jp Faulkner,2014-05-08,7,7.0
Jp Faulkner,2014-05-08,7,7.0
Jp Faulkner,2014-05-08,7,7.0
Jp Faulkner,2014-05-08,7,7.0
Jp Faulkner,2014-05-08,8,7.2
Jp Faulkner,2014-05-08,8,7.4
Jp Faulkner,2014-05-08,9,7.8
Jp Faulkner,2014-05-08,9,8.2
Jp Faulkner,2014-05-08,9,8.6
Jp Faulkner,2014-05-11,1,7.2
Jp Faulkner,2014-05-11,1,5.8
Jp Faulkner,2014-05-11,1,4.2
Jp Faulkner,2014-05-11,1,2.6
Jp Faulkner,2014-05-11,1,1.0
Jp Faulkner,2014-05-11,1,1.0
Jp Faulkner,2014-05-11,3,1.4
Jp Faulkner,2014-05-11,3,1.8
Jp Faulkner,2014-05-11,3,2.2
Jp Faulkner,2014-05-11,3,2.6
Jp Faulkner,2014-05-11,3,3.0
Jp Faulkner,2014-05-11,3,3.0
Jp Faulkner,2014-05-11,3,3.0
Jp Faulkner,2014-05-11,3,3.0
Jp Faulkner,2014-05-11,3,3.0
Jp Faulkner,2014-05-11,3,3.0
Jp Faulkner,2014-05-11,3,3.0
Jp Faulkner,2014-05-11,3,3.0
Jp Faulkner,2014-05-11,4,3.2
Jp Faulkner,2014-05-11,4,3.4
Jp Faulkner,2014-05-11,4,3.6
Jp Faulkner,2014-05-11,5,4.0
Jp Faulkner,2014-05-11,5,4.4
Jp Faulkner,2014-05-11,5,4.6
Jp Faulkner,2014-05-11,5,4.8
Jp Faulkner,2014-05-19,0,4.0
Jp Faulkner,2014-05-19,0,3.0
Jp Faulkner,2014-05-19,0,2.0
Jp Faulkner,2014-05-19,0,1.0
Jp Faulkner,2014-05-19,0,0.0
Jp Faulkner,2014-05-19,0,0.0
Jp Faulkner,2014-05-19,0,0.0
Jp Faulkner,2014-05-19,0,0.0
Jp Faulkner,2014-05-19,0,0.0
Jp Faulkner,2014-05-19,0,0.0
Jp Faulkner,2014-05-19,0,0.0
Jp Faulkner,2014-05-19,0,0.0
Jp Faulkner,2014-05-19,0,0.0
Jp Faulkner,2014-05-19,2,0.4
Jp Faulkner,2014-05-19,2,0.8
Jp Faulkner,2014-05-19,2,1.2
Jp Faulkner,2014-05-19,2,1.6
Jp Faulkner,2014-05-19,2,2.0
Jp Faulkner,2014-05-19,2,2.0
Jp Faulkner,2014-05-19,2,2.0
Jp Faulkner,2014-05-19,2,2.0
Jp Faulkner,2014-05-19,2,2.0
Jp Faulkner,2014-05-19,2,2.0
Jp Faulkner,2014-05-19,2,2.0
Jp Faulkner,2014-05-19,3,2.2
Jp Faulkner,2014-05-23,0,1.8
Jp Faulkner,2014-05-23,1,1.6
Jp Faulkner,2014-05-23,1,1.4
Jp Faulkner,2014-05-23,1,1.2
Jp Faulkner,2014-05-23,1,0.8
Jp Faulkner,2014-05-23,1,1.0
Jp Faulkner,2014-05-23,2,1.2
Jp Faulkner,2014-05-23,2,1.4
Jp Faulkner,2014-05-23,2,1.6
Jp Faulkner,2014-05-23,2,1.8
Jp Faulkner,2014-05-23,2,2.0
Jp Faulkner,2014-05-23,2,2.0
Jp Faulkner,2014-05-23,4,2.4
Jp Faulkner,2014-05-23,4,2.8
Jp Faulkner,2014-05-23,4,3.2
Jp Faulkner,2014-05-23,4,3.6
Jp Faulkner,2014-05-23,4,4.0
Jp Faulkner,2014-05-23,4,4.0
Jp Faulkner,2014-05-23,4,4.0
Jp Faulkner,2015-04-12,1,3.4
Jp Faulkner,2015-04-12,1,2.8
Jp Faulkner,2015-04-12,1,2.2
Jp Faulkner,2015-04-12,1,1.6
Jp Faulkner,2015-04-12,1,1.0
Jp Faulkner,2015-04-12,1,1.0
Jp Faulkner,2015-04-12,1,1.0
Jp Faulkner,2015-04-12,2,1.2
Jp Faulkner,2015-04-12,2,1.4
Jp Faulkner,2015-04-12,2,1.6
Jp Faulkner,2015-04-12,2,1.8
Jp Faulkner,2015-04-12,2,2.0
Jp Faulkner,2015-04-12,2,2.0
Jp Faulkner,2015-04-12,2,2.0
Jp Faulkner,2015-04-12,2,2.0
Jp Faulkner,2015-04-12,2,2.0
Jp Faulkner,2015-04-12,2,2.0
Jp Faulkner,2015-04-12,2,2.0
Jp Faulkner,2015-04-12,2,2.0
Jp Faulkner,2015-04-12,3,2.2
Jp Faulkner,2015-04-12,3,2.4
Jp Faulkner,2015-04-12,3,2.6
Jp Faulkner,2015-04-12,3,2.8
Jp Faulkner,2015-04-12,3,3.0
Jp Faulkner,2015-04-12,3,3.0
Jp Faulkner,2015-04-14,3,3.0
Jp Faulkner,2015-04-14,3,3.0
Jp Faulkner,2015-04-14,3,3.0
Jp Faulkner,2015-04-14,3,3.0
Jp Faulkner,2015-04-14,3,3.0
Jp Faulkner,2015-04-14,3,3.0
Jp Faulkner,2015-04-14,4,3.2
Jp Faulkner,2015-04-14,4,3.4
Jp Faulkner,2015-04-14,4,3.6
Jp Faulkner,2015-04-14,4,3.8
Jp Faulkner,2015-04-14,4,4.0
Jp Faulkner,2015-04-14,4,4.0
Jp Faulkner,2015-04-14,4,4.0
Jp Faulkner,2015-04-14,4,4.0
Jp Faulkner,2015-04-14,4,4.0
Jp Faulkner,2015-04-14,4,4.0
