batsman,date,runs,rolling_avg_runs
Ms Dhoni,2016-04-14,133,112.2
Ms Dhoni,2016-04-14,135,119.4
Ms Dhoni,2016-04-14,136,124.8
Ms Dhoni,2016-04-14,138,130.4
Ms Dhoni,2016-04-14,147,137.8
Ms Dhoni,2016-04-14,149,141.0
Ms Dhoni,2016-04-14,151,144.2
Ms Dhoni,2016-04-14,157,148.4
Ms Dhoni,2016-04-14,159,152.6
Ms Dhoni,2016-04-14,163,155.8
Ms Dhoni,2016-04-17,148,155.6
Ms Dhoni,2016-04-17,149,155.2
Ms Dhoni,2016-04-24,119,147.6
Ms Dhoni,2016-04-24,120,139.8
Ms Dhoni,2016-04-24,138,134.8
Ms Dhoni,2016-04-24,140,133.2
Ms Dhoni,2016-04-24,142,131.8
Ms Dhoni,2016-04-24,143,136.6
Ms Dhoni,2016-04-24,145,141.6
Ms Dhoni,2016-04-24,151,144.2
Ms Dhoni,2016-04-24,151,146.4
Ms Dhoni,2016-04-24,155,149.0
Ms Dhoni,2016-04-24,159,152.2
Ms Dhoni,2016-04-24,160,155.2
Ms Dhoni,2016-04-29,126,150.2
Ms Dhoni,2016-04-29,128,145.6
Ms Dhoni,2016-04-29,129,140.4
Ms Dhoni,2016-04-29,135,135.6
Ms Dhoni,2016-04-29,136,130.8
Ms Dhoni,2016-04-29,138,133.2
Ms Dhoni,2016-04-29,145,136.6
Ms Dhoni,2016-04-29,146,140.0
Ms Dhoni,2016-04-29,153,143.6
Ms Dhoni,2016-04-29,159,148.2
Ms Dhoni,2016-04-29,160,152.6
Ms Dhoni,2016-04-29,160,155.6
Ms Dhoni,2016-04-29,160,158.4
Ms Dhoni,2016-04-29,162,160.2
Ms Dhoni,2016-04-29,169,162.2
Ms Dhoni,2016-04-29,169,164.0
Ms Dhoni,2016-04-29,174,166.8
Ms Dhoni,2016-04-29,175,169.8
Ms Dhoni,2016-04-29,184,174.2
Ms Dhoni,2016-04-29,195,179.4
Ms Dhoni,2016-05-01,106,166.8
Ms Dhoni,2016-05-01,106,153.2
Ms Dhoni,2016-05-01,106,139.4
Ms Dhoni,2016-05-01,107,124.0
Ms Dhoni,2016-05-01,111,107.2
Ms Dhoni,2016-05-01,111,108.2
Ms Dhoni,2016-05-01,112,109.4
Ms Dhoni,2016-05-01,113,110.8
Ms Dhoni,2016-05-01,115,112.4
Ms Dhoni,2016-05-01,116,113.4
Ms Dhoni,2016-05-01,118,114.8
Ms Dhoni,2016-05-01,120,116.4
Ms Dhoni,2016-05-01,120,117.8
Ms Dhoni,2016-05-01,120,118.8
Ms Dhoni,2016-05-01,121,119.8
Ms Dhoni,2016-05-01,124,121.0
Ms Dhoni,2016-05-01,128,122.6
Ms Dhoni,2016-05-01,130,124.6
Ms Dhoni,2016-05-01,132,127.0
Ms Dhoni,2016-05-01,133,129.4
Ms Dhoni,2016-05-01,136,131.8
Ms Dhoni,2016-05-01,140,134.2
Ms Dhoni,2016-05-01,141,136.4
Ms Dhoni,2016-05-01,147,139.4
Ms Dhoni,2016-05-01,149,142.6
Ms Dhoni,2016-05-07,133,142.0
Ms Dhoni,2016-05-07,134,140.8
Ms Dhoni,2016-05-07,135,139.6
Ms Dhoni,2016-05-07,136,137.4
Ms Dhoni,2016-05-07,138,135.2
Ms Dhoni,2016-05-07,138,136.2
Ms Dhoni,2016-05-07,138,137.0
Ms Dhoni,2016-05-07,144,138.8
Ms Dhoni,2016-05-07,144,140.4
Ms Dhoni,2017-04-08,51,123.0
Ms Dhoni,2017-04-08,51,105.6
Ms Dhoni,2017-04-08,52,88.4
Ms Dhoni,2017-04-08,53,70.2
Ms Dhoni,2017-04-08,54,52.2
Ms Dhoni,2017-04-08,55,53.0
Ms Dhoni,2017-04-08,57,54.2
Ms Dhoni,2017-04-08,63,56.4
Ms Dhoni,2017-04-08,64,58.6
Ms Dhoni,2017-04-08,66,61.0
Ms Dhoni,2017-04-08,67,63.4
Ms Dhoni,2017-04-08,71,66.2
Ms Dhoni,2017-04-08,71,67.8
Ms Dhoni,2017-04-14,106,76.2
Ms Dhoni,2017-04-14,107,84.4
Ms Dhoni,2017-04-14,109,92.8
Ms Dhoni,2017-04-14,116,101.8
Ms Dhoni,2017-04-14,119,111.4
Ms Dhoni,2017-04-14,120,114.2
Ms Dhoni,2017-04-14,120,116.8
Ms Dhoni,2017-04-14,120,119.0
Ms Dhoni,2017-04-16,69,109.6
Ms Dhoni,2017-04-16,69,99.6
Ms Dhoni,2017-04-16,69,89.4
Ms Dhoni,2017-04-16,69,79.2
Ms Dhoni,2017-04-16,70,69.2
Ms Dhoni,2017-04-16,74,70.2
Ms Dhoni,2017-04-16,74,71.2
Ms Dhoni,2017-04-16,78,73.0
Ms Dhoni,2017-04-16,79,75.0
Ms Dhoni,2017-04-16,80,77.0
Ms Dhoni,2017-04-16,82,78.6
Ms Dhoni,2017-04-16,84,80.6
Ms Dhoni,2017-04-16,91,83.2
Ms Dhoni,2017-04-16,94,86.2
Ms Dhoni,2017-04-16,96,89.4
Ms Dhoni,2017-04-16,96,92.2
Ms Dhoni,2017-04-16,98,95.0
Ms Dhoni,2017-04-16,98,96.4
Ms Dhoni,2017-04-16,99,97.4
Ms Dhoni,2017-04-16,99,98.0
Ms Dhoni,2017-04-16,100,98.8
Ms Dhoni,2017-04-16,109,101.0
Ms Dhoni,2017-04-16,111,103.6
Ms Dhoni,2017-04-16,118,107.4
Ms Dhoni,2017-04-16,127,113.0
Ms Dhoni,2017-04-16,127,118.4
Ms Dhoni,2017-04-24,101,116.8
Ms Dhoni,2017-04-24,102,115.0
Ms Dhoni,2017-04-24,104,112.2
Ms Dhoni,2017-04-24,104,107.6
Ms Dhoni,2017-04-24,104,103.0
Ms Dhoni,2017-04-24,105,103.8
Ms Dhoni,2017-04-24,111,105.6
Ms Dhoni,2017-04-24,112,107.2
Ms Dhoni,2017-04-24,120,110.4
Ms Dhoni,2017-04-24,121,113.8
Ms Dhoni,2017-04-24,138,120.4
Ms Dhoni,2017-04-26,112,120.6
Ms Dhoni,2017-04-26,113,120.8
Ms Dhoni,2017-04-26,117,120.2
Ms Dhoni,2017-04-26,121,120.2
Ms Dhoni,2017-04-26,127,118.0
Ms Dhoni,2017-04-26,128,121.2
Ms Dhoni,2017-04-26,138,126.2
Ms Dhoni,2017-04-26,140,130.8
Ms Dhoni,2017-04-26,146,135.8
Ms Dhoni,2017-04-26,147,139.8
Ms Dhoni,2017-04-26,148,143.8
Ms Dhoni,2017-04-29,111,138.4
Ms Dhoni,2017-04-29,111,132.6
Ms Dhoni,2017-04-29,111,125.6
Ms Dhoni,2017-04-29,112,118.6
Ms Dhoni,2017-04-29,113,111.6
Ms Dhoni,2017-04-29,114,112.2
Ms Dhoni,2017-04-29,115,113.0
Ms Dhoni,2017-04-29,119,114.6
Ms Dhoni,2017-04-29,121,116.4
Ms Dhoni,2017-04-29,122,118.2
Ms Dhoni,2017-04-29,130,121.4
Ms Dhoni,2017-04-29,137,125.8
Ms Dhoni,2017-04-29,138,129.6
Ms Dhoni,2017-04-29,141,133.6
Ms Dhoni,2017-04-29,148,138.8
Ms Dhoni,2017-04-29,150,142.8
Ms Dhoni,2017-04-29,157,146.8
Ms Dhoni,2017-05-06,99,139.0
Ms Dhoni,2017-05-06,99,130.6
Ms Dhoni,2017-05-06,100,121.0
Ms Dhoni,2017-05-06,100,111.0
Ms Dhoni,2017-05-06,100,99.6
Ms Dhoni,2017-05-06,101,100.0
Ms Dhoni,2017-05-06,108,101.8
Ms Dhoni,2017-05-06,110,103.8
Ms Dhoni,2017-05-06,111,106.0
Ms Dhoni,2017-05-06,111,108.2
Ms Dhoni,2017-05-06,112,110.4
Ms Dhoni,2017-05-06,117,112.2
Ms Dhoni,2017-05-06,120,114.2
Ms Dhoni,2017-05-06,122,116.4
Ms Dhoni,2017-05-06,123,118.8
Ms Dhoni,2017-05-06,123,121.0
Ms Dhoni,2017-05-06,127,123.0
Ms Dhoni,2017-05-06,128,124.6
Ms Dhoni,2017-05-06,134,127.0
Ms Dhoni,2017-05-06,140,130.4
Ms Dhoni,2017-05-06,141,134.0
Ms Dhoni,2017-05-06,147,138.0
Ms Dhoni,2017-05-06,147,141.8
Ms Dhoni,2017-05-16,89,132.8
Ms Dhoni,2017-05-16,89,122.6
Ms Dhoni,2017-05-16,91,112.6
Ms Dhoni,2017-05-16,93,101.8
Ms Dhoni,2017-05-16,103,93.0
Ms Dhoni,2017-05-16,103,95.8
Ms Dhoni,2017-05-16,103,98.6
Ms Dhoni,2017-05-16,104,101.2
Ms Dhoni,2017-05-16,105,103.6
Ms Dhoni,2017-05-16,106,104.2
Ms Dhoni,2017-05-16,107,105.0
Ms Dhoni,2017-05-16,110,106.4
Ms Dhoni,2017-05-16,110,107.6
Ms Dhoni,2017-05-16,111,108.8
Ms Dhoni,2017-05-16,113,110.2
Ms Dhoni,2017-05-16,119,112.6
Ms Dhoni,2017-05-16,119,114.4
Ms Dhoni,2017-05-16,120,116.4
Ms Dhoni,2017-05-16,133,120.8
Ms Dhoni,2017-05-16,139,126.0
Ms Dhoni,2017-05-16,140,130.2
Ms Dhoni,2017-05-16,141,134.6
Ms Dhoni,2017-05-16,141,138.8
Ms Dhoni,2017-05-16,147,141.6
Ms Dhoni,2017-05-16,154,144.6
Ms Dhoni,2017-05-16,156,147.8
Ms Dhoni,2017-05-16,162,152.0
Ms Dhoni,2017-05-16,162,156.2
Ms Dhoni,2017-05-16,162,159.2
Ms Gony,2008-05-04,91,91.0
Ms Gony,2008-05-04,96,93.5
Ms Gony,2008-05-04,98,95.0
Ms Gony,2008-05-04,99,96.0
Ms Gony,2008-05-06,124,101.6
Ms Gony,2008-05-06,124,108.2
Ms Gony,2008-05-06,131,115.2
Ms Gony,2008-05-06,133,122.2
Ms Gony,2008-05-06,139,130.2
Ms Gony,2008-05-06,140,133.4
Ms Gony,2009-05-20,87,126.0
Ms Gony,2009-05-20,88,117.4
Ms Gony,2009-05-20,96,110.0
Ms Gony,2009-05-20,96,101.4
Ms Gony,2009-05-20,96,92.6
Ms Gony,2011-04-16,137,102.6
Ms Gony,2011-04-27,129,110.8
Ms Gony,2013-04-16,104,112.4
Ms Gony,2013-04-16,104,114.0
Ms Gony,2013-04-16,108,116.4
Ms Gony,2013-04-16,109,110.8
Ms Gony,2013-04-16,110,107.0
Ms Gony,2013-04-16,111,108.4
Ms Gony,2013-04-16,112,110.0
Ms Gony,2013-04-16,118,112.0
Ms Gony,2013-04-16,120,114.2
Ms Gony,2013-04-16,120,116.2
Ms Gony,2013-04-16,124,118.8
Ms Gony,2013-04-16,124,121.2
Ms Gony,2013-04-16,125,122.6
Ms Gony,2013-04-16,127,124.0
Ms Gony,2013-04-16,139,127.8
Ms Gony,2013-04-16,143,131.6
Ms Gony,2013-04-16,149,136.6
Ms Gony,2013-04-16,150,141.6
Ms Gony,2013-04-16,150,146.2
Ms Gony,2013-05-09,137,145.8
Ms Gony,2013-05-09,142,145.6
Ms Gony,2013-05-09,143,144.4
Ms Gony,2013-05-09,143,143.0
Ms Wade,2011-04-26,44,44.0
Ms Wade,2011-04-26,45,44.5
Ms Wade,2011-04-26,46,45.0
Ms Wade,2011-04-26,47,45.5
Ms Wade,2011-04-26,58,48.0
Ms Wade,2011-04-26,60,51.2
Ms Wade,2011-04-26,66,55.4
Ms Wade,2011-04-26,67,59.6
Ms Wade,2011-04-26,68,63.8
Mv Boucher,2008-04-26,67,67.0
Mv Boucher,2008-04-26,68,67.5
Mv Boucher,2008-04-26,70,68.33333333333333
Mv Boucher,2008-04-26,77,70.5
Mv Boucher,2008-04-26,77,71.8
Mv Boucher,2008-04-26,78,74.0
Mv Boucher,2008-04-26,78,76.0
Mv Boucher,2008-04-26,78,77.6
Mv Boucher,2008-04-26,78,77.8
Mv Boucher,2008-04-26,78,78.0
Mv Boucher,2008-05-03,112,84.8
Mv Boucher,2008-05-03,114,92.0
Mv Boucher,2008-05-03,114,99.2
Mv Boucher,2008-05-03,115,106.6
Mv Boucher,2008-05-03,120,115.0
Mv Boucher,2008-05-03,121,116.8
Mv Boucher,2008-05-03,124,118.8
Mv Boucher,2008-05-03,125,121.0
Mv Boucher,2008-05-03,125,123.0
Mv Boucher,2008-05-03,126,124.2
Mv Boucher,2008-05-03,127,125.4
Mv Boucher,2008-05-03,129,126.4
Mv Boucher,2008-05-03,135,128.4
Mv Boucher,2008-05-03,135,130.4
Mv Boucher,2008-05-12,75,120.2
Mv Boucher,2008-05-12,76,110.0
Mv Boucher,2008-05-12,77,99.6
Mv Boucher,2008-05-12,79,88.4
Mv Boucher,2008-05-12,80,77.4
Mv Boucher,2008-05-12,80,78.4
Mv Boucher,2008-05-12,81,79.4
Mv Boucher,2008-05-12,85,81.0
Mv Boucher,2008-05-12,86,82.4
Mv Boucher,2008-05-12,90,84.4
Mv Boucher,2008-05-12,92,86.8
Mv Boucher,2008-05-12,92,89.0
Mv Boucher,2008-05-12,92,90.4
Mv Boucher,2008-05-12,93,91.8
Mv Boucher,2008-05-12,98,93.4
Mv Boucher,2008-05-12,100,95.0
Mv Boucher,2008-05-12,102,97.0
Mv Boucher,2008-05-12,103,99.2
Mv Boucher,2008-05-12,104,101.4
Mv Boucher,2008-05-12,110,103.8
Mv Boucher,2008-05-12,114,106.6
Mv Boucher,2008-05-12,118,109.8
Mv Boucher,2008-05-12,119,113.0
Mv Boucher,2008-05-12,120,116.2
Mv Boucher,2008-05-12,126,119.4
Mv Boucher,2008-05-12,128,122.2
Mv Boucher,2008-05-12,129,124.4
Mv Boucher,2008-05-12,131,126.8
Mv Boucher,2008-05-12,132,129.2
Mv Boucher,2008-05-12,133,130.6
Mv Boucher,2008-05-12,134,131.8
Mv Boucher,2008-05-12,138,133.6
Mv Boucher,2008-05-12,139,135.2
Mv Boucher,2008-05-21,44,117.6
Mv Boucher,2008-05-21,44,99.8
Mv Boucher,2008-05-21,46,82.2
Mv Boucher,2008-05-21,52,65.0
Mv Boucher,2008-05-21,52,47.6
Mv Boucher,2008-05-21,56,50.0
Mv Boucher,2008-05-21,56,52.4
Mv Boucher,2008-05-21,57,54.6
Mv Boucher,2008-05-21,58,55.8
Mv Boucher,2008-05-21,64,58.2
Mv Boucher,2008-05-21,65,60.0
Mv Boucher,2008-05-21,70,62.8
Mv Boucher,2008-05-21,71,65.6
Mv Boucher,2008-05-21,76,69.2
Mv Boucher,2008-05-21,76,71.6
Mv Boucher,2008-05-28,1,58.8
Mv Boucher,2008-05-28,5,45.8
Mv Boucher,2008-05-28,11,33.8
Mv Boucher,2008-05-28,16,21.8
Mv Boucher,2008-05-28,17,10.0
Mv Boucher,2008-05-28,19,13.6
Mv Boucher,2008-05-28,19,16.4
Mv Boucher,2008-05-28,23,18.8
Mv Boucher,2008-05-28,23,20.2
Mv Boucher,2008-05-28,27,22.2
Mv Boucher,2008-05-28,32,24.8
Mv Boucher,2008-05-28,32,27.4
Mv Boucher,2008-05-28,33,29.4
Mv Boucher,2008-05-28,35,31.8
Mv Boucher,2008-05-28,35,33.4
Mv Boucher,2009-04-26,80,43.0
Mv Boucher,2009-04-26,81,52.8
Mv Boucher,2009-04-26,83,62.8
Mv Boucher,2009-04-26,84,72.6
Mv Boucher,2009-04-26,85,82.6
Mv Boucher,2009-04-26,91,84.8
Mv Boucher,2009-04-26,92,87.0
Mv Boucher,2009-04-26,94,89.2
Mv Boucher,2009-04-26,96,91.6
Mv Boucher,2009-04-26,96,93.8
Mv Boucher,2009-04-26,98,95.2
Mv Boucher,2009-04-26,99,96.6
Mv Boucher,2009-04-26,100,97.8
Mv Boucher,2009-04-26,103,99.2
Mv Boucher,2009-04-26,104,100.8
Mv Boucher,2009-04-26,109,103.0
Mv Boucher,2009-04-26,114,106.0
Mv Boucher,2009-04-26,115,109.0
Mv Boucher,2009-04-26,117,111.8
Mv Boucher,2009-04-26,119,114.8
Mv Boucher,2009-04-26,120,117.0
Mv Boucher,2009-04-26,125,119.2
Mv Boucher,2009-04-26,126,121.4
Mv Boucher,2009-04-26,126,123.2
Mv Boucher,2009-04-26,133,126.0
Mv Boucher,2009-04-26,133,128.6
Mv Boucher,2009-04-26,139,131.4
Mv Boucher,2009-04-26,139,134.0
Mv Boucher,2009-04-26,139,136.6
Mv Boucher,2009-05-01,81,126.2
Mv Boucher,2009-05-01,82,116.0
Mv Boucher,2009-05-01,84,105.0
Mv Boucher,2009-05-01,84,94.0
Mv Boucher,2009-05-07,41,74.4
Mv Boucher,2009-05-07,43,66.8
Mv Boucher,2009-05-07,44,59.2
Mv Boucher,2009-05-07,47,51.8
Mv Boucher,2009-05-07,47,44.4
Mv Boucher,2009-05-07,48,45.8
Mv Boucher,2009-05-07,51,47.4
Mv Boucher,2009-05-07,52,49.0
Mv Boucher,2010-03-23,119,63.4
Mv Boucher,2010-03-23,121,78.2
Mv Boucher,2010-03-23,123,93.2
Mv Boucher,2010-03-23,154,113.8
Mv Boucher,2010-03-23,155,134.4
Mv Boucher,2010-03-23,162,143.0
Mv Boucher,2010-03-23,163,151.4
N Rana,2016-05-13,8,8.0
N Rana,2016-05-13,10,9.0
N Rana,2016-05-13,12,10.0
N Rana,2016-05-13,12,10.5
N Rana,2016-05-13,12,10.8
N Rana,2016-05-13,12,11.6
N Rana,2016-05-13,13,12.2
N Rana,2016-05-13,14,12.6
N Rana,2016-05-13,15,13.2
N Rana,2016-05-13,15,13.8
N Rana,2016-05-13,21,15.6
N Rana,2016-05-13,21,17.2
N Rana,2016-05-13,23,19.0
N Rana,2016-05-13,26,21.2
N Rana,2016-05-13,26,23.4
N Rana,2016-05-13,28,24.8
N Rana,2016-05-13,28,26.2
N Rana,2016-05-13,28,27.2
N Rana,2016-05-13,28,27.6
N Rana,2016-05-13,28,28.0
N Rana,2016-05-13,34,29.2
N Rana,2016-05-13,35,30.6
N Rana,2016-05-13,36,32.2
N Rana,2016-05-13,44,35.4
N Rana,2016-05-13,44,38.6
N Rana,2016-05-13,45,40.8
N Rana,2016-05-13,45,42.8
N Rana,2016-05-13,46,44.8
N Rana,2016-05-13,47,45.4
N Rana,2016-05-21,37,44.0
N Rana,2016-05-21,50,45.0
N Rana,2016-05-21,52,46.4
N Rana,2016-05-21,54,48.0
N Rana,2016-05-21,55,49.6
N Rana,2016-05-21,55,53.2
N Rana,2016-05-21,56,54.4
N Rana,2016-05-21,65,57.0
N Rana,2016-05-21,68,59.8
N Rana,2016-05-21,71,63.0
N Rana,2016-05-21,72,66.4
N Rana,2016-05-21,73,69.8
N Rana,2016-05-21,82,73.2
N Rana,2016-05-21,83,76.2
N Rana,2016-05-21,92,80.4
N Rana,2016-05-21,98,85.6
N Rana,2016-05-21,99,90.8
N Rana,2016-05-21,101,94.6
N Rana,2016-05-21,103,98.6
N Rana,2016-05-21,103,100.8
N Rana,2016-05-21,105,102.2
N Rana,2016-05-21,107,103.8
N Rana,2016-05-21,114,106.4
N Rana,2016-05-21,119,109.6
N Rana,2016-05-21,120,113.0
N Rana,2016-05-21,121,116.2
N Rana,2016-05-21,126,120.0
N Rana,2016-05-21,126,122.4
N Rana,2016-05-21,130,124.6
N Rana,2016-05-21,134,127.4
N Rana,2016-05-21,137,130.6
N Rana,2016-05-21,143,134.0
N Rana,2016-05-21,144,137.6
N Rana,2016-05-21,147,141.0
N Rana,2016-05-21,147,143.6
N Rana,2016-05-21,151,146.4
N Rana,2016-05-21,152,148.2
N Rana,2016-05-21,153,150.0
N Rana,2017-04-06,62,133.0
N Rana,2017-04-06,65,116.6
N Rana,2017-04-06,66,99.6
N Rana,2017-04-06,66,82.4
N Rana,2017-04-06,67,65.2
N Rana,2017-04-06,73,67.4
N Rana,2017-04-06,74,69.2
N Rana,2017-04-06,76,71.2
N Rana,2017-04-06,77,73.4
N Rana,2017-04-06,78,75.6
N Rana,2017-04-06,79,76.8
N Rana,2017-04-06,84,78.8
N Rana,2017-04-06,86,80.8
N Rana,2017-04-06,88,83.0
N Rana,2017-04-06,92,85.8
N Rana,2017-04-06,92,88.4
N Rana,2017-04-06,94,90.4
N Rana,2017-04-06,95,92.2
N Rana,2017-04-06,95,93.6
N Rana,2017-04-06,103,95.8
N Rana,2017-04-06,104,98.2
N Rana,2017-04-06,105,100.4
N Rana,2017-04-06,106,102.6
N Rana,2017-04-06,107,105.0
N Rana,2017-04-06,108,106.0
N Rana,2017-04-06,110,107.2
N Rana,2017-04-06,118,109.8
N Rana,2017-04-06,119,112.4
N Rana,2017-04-06,125,116.0
N Rana,2017-04-22,43,103.0
N Rana,2017-04-22,47,90.4
N Rana,2017-04-22,49,76.6
N Rana,2017-04-22,49,62.6
N Rana,2017-04-22,53,48.2
N Rana,2017-04-22,55,50.6
N Rana,2017-04-22,56,52.4
N Rana,2017-04-22,56,53.8
N Rana,2017-04-22,56,55.2
N Rana,2017-05-08,4,45.4
N Rana,2017-05-08,4,35.2
N Rana,2017-05-08,15,27.0
N Rana,2017-05-08,16,19.0
N Rana,2017-05-08,20,11.8
N Rana,2017-05-08,20,15.0
N Rana,2017-05-08,21,18.4
N Rana,2017-05-08,21,19.6
N Rana,2017-05-08,21,20.6
N Rana,2017-05-08,21,20.8
N Rana,2017-05-08,22,21.2
N Rana,2017-05-08,22,21.4
N Saini,2012-04-20,2,2.0
N Saini,2012-04-20,2,2.0
N Saini,2012-04-20,2,2.0
N Saini,2012-04-20,2,2.0
N Saini,2012-04-20,3,2.2
N Saini,2012-04-20,5,2.8
N Saini,2012-04-20,9,4.2
N Saini,2012-04-20,10,5.8
N Saini,2012-04-20,10,7.4
N Saini,2012-04-20,12,9.2
N Saini,2012-04-20,14,11.0
N Saini,2012-04-20,14,12.0
N Saini,2012-04-25,0,10.0
N Saini,2012-04-25,0,8.0
N Saini,2012-04-25,1,5.8
N Saini,2012-04-25,3,3.6
N Saini,2012-04-25,7,2.2
N Saini,2012-04-25,7,3.6
N Saini,2012-04-25,7,5.0
N Saini,2012-04-25,8,6.4
N Saini,2012-04-25,9,7.6
N Saini,2012-04-25,23,10.8
N Saini,2012-04-25,24,14.2
N Saini,2012-04-25,25,17.8
N Saini,2012-04-25,26,21.4
N Saini,2012-04-25,28,25.2
N Saini,2012-04-25,29,26.4
N Saini,2012-04-25,35,28.6
N Saini,2012-04-25,35,30.6
N Saini,2012-04-25,44,34.2
N Saini,2012-04-25,44,37.4
N Saini,2012-04-25,44,40.4
N Saini,2012-04-25,45,42.4
N Saini,2012-04-25,46,44.6
N Saini,2012-04-28,148,65.4
N Saini,2012-04-28,148,86.2
N Saini,2012-04-28,154,108.2
N Saini,2012-04-28,154,130.0
N Saini,2012-05-08,56,132.0
N Saini,2012-05-08,57,113.8
N Saini,2012-05-08,58,95.8
N Saini,2012-05-08,58,76.6
N Saini,2012-05-15,24,50.6
N Saini,2012-05-15,24,44.2
N Saini,2012-05-15,25,37.8
N Saini,2012-05-15,26,31.4
N Saini,2012-05-15,42,28.2
N Saini,2012-05-15,43,32.0
N Saini,2012-05-15,44,36.0
N Saini,2012-05-15,47,40.4
N Saini,2012-05-15,47,44.6
N Saini,2012-05-15,51,46.4
N Saini,2012-05-15,51,48.0
N Saini,2012-05-15,52,49.6
N Saini,2012-05-15,54,51.0
N Saini,2012-05-15,54,52.4
N Saini,2012-05-15,54,53.0
Nd Doshi,2011-05-15,90,90.0
Nd Doshi,2011-05-15,90,90.0
Nd Doshi,2011-05-15,90,90.0
Nd Doshi,2011-05-15,91,90.25
Nd Doshi,2011-05-15,91,90.4
Nd Doshi,2011-05-15,91,90.6
Nd Doshi,2011-05-15,91,90.8
Nd Doshi,2011-05-15,91,91.0
Nd Doshi,2011-05-15,92,91.2
Nd Doshi,2011-05-15,92,91.4
Nd Doshi,2011-05-15,92,91.6
Nd Doshi,2011-05-15,92,91.8
Nd Doshi,2011-05-15,97,93.0
Niraj Patel,2009-05-20,28,28.0
Niraj Patel,2009-05-20,32,30.0
Niraj Patel,2009-05-20,32,30.666666666666668
Niraj Patel,2009-05-20,36,32.0
Niraj Patel,2009-05-20,38,33.2
Niraj Patel,2009-05-20,38,35.2
Niraj Patel,2009-05-20,38,36.4
Niraj Patel,2009-05-20,46,39.2
Niraj Patel,2009-05-20,46,41.2
Niraj Patel,2009-05-20,46,42.8
Niraj Patel,2009-05-20,46,44.4
Niraj Patel,2009-05-20,46,46.0
Niraj Patel,2009-05-20,47,46.2
Niraj Patel,2009-05-20,48,46.6
Niraj Patel,2009-05-20,49,47.2
Niraj Patel,2009-05-20,51,48.2
Niraj Patel,2009-05-20,51,49.2
Niraj Patel,2009-05-20,52,50.2
Niraj Patel,2009-05-20,53,51.2
Niraj Patel,2009-05-20,55,52.4
Niraj Patel,2009-05-20,57,53.6
Niraj Patel,2009-05-20,59,55.2
Nj Rimmington,2011-04-10,112,112.0
Nl Mccullum,2011-05-01,123,123.0
Nl Mccullum,2011-05-01,124,123.5
Nl Mccullum,2011-05-01,126,124.33333333333333
Nl Mccullum,2011-05-01,128,125.25
Nl Mccullum,2011-05-01,135,127.2
Nl Mccullum,2011-05-01,141,130.8
Nl Mccullum,2011-05-01,143,134.6
Nltc Perera,2011-04-24,90,90.0
Nltc Perera,2011-04-24,90,90.0
Nltc Perera,2011-04-24,91,90.33333333333333
Nltc Perera,2011-04-24,92,90.75
Nltc Perera,2012-04-22,154,103.4
Nltc Perera,2012-04-22,155,116.4
Nltc Perera,2012-04-22,156,129.6
Nltc Perera,2012-04-22,157,142.8
Nltc Perera,2012-04-22,158,156.0
Nltc Perera,2012-04-22,159,157.0
Nltc Perera,2012-04-22,160,158.0
Nltc Perera,2012-04-22,163,159.4
Nltc Perera,2012-05-03,92,146.4
Nltc Perera,2012-05-03,93,133.4
Nltc Perera,2012-05-03,93,120.2
Nltc Perera,2012-05-03,93,106.8
Nltc Perera,2013-04-05,77,89.6
Nltc Perera,2013-04-05,81,87.4
Nltc Perera,2013-04-05,81,85.0
Nltc Perera,2013-04-05,82,82.8
Nltc Perera,2013-04-05,85,81.2
Nltc Perera,2013-04-05,87,83.2
Nltc Perera,2013-04-05,88,84.6
Nltc Perera,2013-04-05,91,86.6
Nltc Perera,2013-04-05,92,88.6
Nltc Perera,2013-04-05,92,90.0
Nltc Perera,2013-04-05,96,91.8
Nltc Perera,2013-04-05,98,93.8
Nltc Perera,2013-04-05,104,96.4
Nltc Perera,2013-04-05,106,99.2
Nltc Perera,2013-04-05,107,102.2
Nltc Perera,2013-04-05,108,104.6
Nltc Perera,2013-04-05,109,106.8
Nltc Perera,2013-04-05,109,107.8
Nltc Perera,2013-04-09,63,99.2
Nltc Perera,2013-04-09,64,90.6
Nltc Perera,2013-04-09,64,81.8
Nltc Perera,2013-04-09,64,72.8
Nltc Perera,2013-04-09,65,64.0
Nltc Perera,2013-04-09,67,64.8
Nltc Perera,2013-04-09,67,65.4
Nltc Perera,2013-04-09,68,66.2
Nltc Perera,2013-04-09,74,68.2
Nltc Perera,2013-04-09,80,71.2
Nltc Perera,2013-04-09,83,74.4
Nltc Perera,2013-04-09,83,77.6
Nltc Perera,2013-04-09,84,80.8
Nltc Perera,2013-04-09,85,83.0
Nltc Perera,2013-04-09,96,86.2
Nltc Perera,2013-04-09,97,89.0
Nltc Perera,2013-04-09,109,94.2
Nltc Perera,2013-04-09,110,99.4
Nltc Perera,2013-04-09,122,106.8
Nltc Perera,2013-04-09,124,112.4
Nltc Perera,2013-04-09,133,119.6
Nltc Perera,2013-04-09,134,124.6
Nltc Perera,2013-04-09,137,130.0
Nltc Perera,2013-04-09,138,133.2
Nltc Perera,2013-04-09,142,136.8
Nltc Perera,2013-04-09,142,138.6
Nltc Perera,2013-04-09,142,140.2
Nltc Perera,2013-04-17,41,121.0
Nltc Perera,2013-04-17,42,101.8
Nltc Perera,2013-04-17,43,82.0
